created_at,default_profile,default_profile_image,description,favourites_count,followers_count,friends_count,geo_enabled,id,lang,location,profile_background_image_url,profile_image_url,screen_name,statuses_count,verified,tweet_ids,account_type
Tue Jun 20 22:32:24 +0000 2017,True,False,بنت شيخ ؟مأخن اسمئ المعالي ....لأواهني إي آبوهامثلآبوي,18,0,0,False,877293082177306624,en,,,http://pbs.twimg.com/profile_images/879585171728736257/2Wn37U6b_normal.jpg,frcvenzunc1142,185,False,877293082177306624,bot
Thu Dec 05 08:30:10 +0000 2013,False,False,"A true Gemini pixie who has a passion for the stock market, healthy living, #STEEM, spirituality & helping others see their true worth with a dash of pixie dust",31135,940,696,True,2231159425,en,Nevada USA,http://abs.twimg.com/images/themes/theme5/bg.gif,http://pbs.twimg.com/profile_images/1110729850749227008/zjYLRJhq_normal.png,ThePixiePost,34898,False,2231159425,human
Thu May 30 20:18:10 +0000 2013,False,False,P.SHERMAN 42 WALLABY WAY $YDNEY #BloisMégapole 🇹🇬🇫🇷,18819,432,426,True,1470576938,fr,Seireitei 瀞霊廷,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1129692532147924992/5jbyhS1R_normal.jpg,maxblaccmon,27356,False,1470576938,human
Mon Jun 10 18:02:27 +0000 2013,True,False,I still don't know how to use twitter.,2227,35,0,False,1498915050,es,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/844440432151068673/pjGBLY4w_normal.jpg,MariaOutumuro,1933,False,1498915050,bot
Sun Jul 07 19:02:42 +0000 2013,True,False,Papi champu young pablito de seis dios // IG: Zh8de || M1 Armor Crewman 💫,37950,2798,2146,True,1575854005,en,870,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1098628516713807873/IHYu2ItD_normal.jpg,Zhaili08,44370,False,1575854005,human
Sun Apr 22 19:35:03 +0000 2012,True,False,,1191,22,0,False,560543056,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2205394795/image_normal.jpg,taylorferrell74,1940,False,560543056,human
Thu Apr 19 14:10:10 +0000 2012,True,False,"No Im not drunkard, I just feel shy.",1200,4,58,False,557827230,zh-cn,Shanghai China,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/3175295255/4accfd4487ca0f9a07fc9fe97afdad0b_normal.jpeg,Visional1982,1757,False,557827230,bot
Sun Sep 04 01:35:20 +0000 2016,True,False,Geogia Southern Universiy   TeamJESUS PinkDiamon,97,0,0,False,772246636760272896,en,,,http://pbs.twimg.com/profile_images/772249956300316673/cuKbU-En_normal.jpg,indirarosa29281,244,False,772246636760272896,human
Wed Apr 14 15:11:01 +0000 2010,False,False,Jeremiah & Gio / Everything | ®eal ®ight 👹 🔴 HippyM☮️b/SRG OYG 🦍 🔥🚀👽🌖 https://t.co/Z8HQ2pD1p5 add me on IG & SC same name !,1719,1450,470,True,132929181,en,Trapdale/FarSide,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1109857301891088384/n-IcqHox_normal.jpg,GeezyDaHippy,44549,False,132929181,human
Fri Jul 15 19:25:29 +0000 2011,True,False,,8441,1182,1059,False,336116161,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/593198460075048961/RIcFfJ-m_normal.jpg,7LadyQ,52469,False,336116161,human
Fri Mar 27 21:27:02 +0000 2009,False,False,"NBC News Investigations reporter based in New York focusing on Police, Courts, Corruption, Cyber Security, and Counter-terrorism stories in the Eastern U.S.",4650,48727,2014,True,27101698,en,"New York, NY",http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/378800000512131592/95ce6b43c812d86d0ef229791371d254_normal.png,Tom_Winter,18330,True,27101698,human
Thu Feb 16 04:44:23 +0000 2017,True,False,Investing day trading. Pardo's postulates: 1) anything good is either illegal,38,23,17,False,832088210159198208,en,Cincinnati,,http://pbs.twimg.com/profile_images/837304811221626885/sNYX-MYD_normal.jpg,4NF5HSKRvCDiRdx,292,False,832088210159198208,bot
Thu Feb 07 22:47:56 +0000 2008,True,False,,1179,7,26,False,13224972,en,"Visalia, CA",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/831867853036883970/_XtFbzC5_normal.jpg,cchristensen,1590,False,13224972,bot
Mon Aug 09 20:26:09 +0000 2010,False,False,RL in der Provinz,561,281,143,False,176539798,de,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1101298772/follow.your.leader_-_Kopie_normal.jpg,elsterpiraten,3441,False,176539798,human
Fri Apr 08 22:21:28 +0000 2011,False,False,#teamdedicated#teamdetermined#teamf.o.e#followback#teamloyal#teamAquarius,1502,38,67,True,279253836,en,D[M]V ♚,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1570304789/swl6wnP6_normal,chakinno_baby,4683,False,279253836,human
Wed Aug 10 22:49:49 +0000 2011,False,False,,2186,19,0,False,352660879,pt,,http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/1609514971/PQAAAPrrgeQIwk0do-rY97qONY23nv0RKFZF572lhhLAPJkLJQe7eMr5Wmjl8nLikOLk5q1cRDYZvEAy1NTJUsvQAVwAm1T1ULq0aF2c-0HFoevxpAhmJQ-pKkjN_normal.jpg,CarolineDeconto,3075,False,352660879,bot
Sun Dec 25 17:23:16 +0000 2011,True,False,crazy in man sock/barefeet driving car.(all about the man feet in car pedal) big big fans of  N2Trainers.,1372,49,7,False,446390227,zh-cn,hongkong,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1713674633/8aa488f7jw1dktanfyl36j_normal.jpg,sizimihiro,1850,False,446390227,bot
Mon Nov 05 18:05:24 +0000 2007,False,False,"PanfurWare LLC
Music Publishing",2189,3749,4586,False,9973642,en,"Philadelphia, Pennsylvania",http://abs.twimg.com/images/themes/theme15/bg.png,http://pbs.twimg.com/profile_images/727603197745975302/sGU8ezwo_normal.jpg,PanfurWare,106791,False,9973642,human
Mon Feb 28 01:54:40 +0000 2011,True,False,,2705,14,14,False,258592893,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/790111797558796288/s3OVaxyU_normal.jpg,appleseye1,3145,False,258592893,bot
Sun Jul 29 07:18:33 +0000 2012,False,False,,2946,515,0,True,723562626,en,"East Los Angeles, CA",http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/877437836529512448/md5Qddwh_normal.jpg,Hackededededed,13827,False,723562626,bot
Wed Oct 01 15:18:13 +0000 2014,True,False,Royal Donut's Groovy Donut Van sells freshly made donuts and coffee daily and at special events.,721,16,0,False,2836802510,en,"Danville, IL",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/530154597667454977/HbGip-3z_normal.jpeg,GroovyDonutVan,325,False,2836802510,bot
Mon Sep 05 09:41:36 +0000 2016,True,False,Having Fun Is My Only Dream  ife,43,2,0,False,772731397173805056,en,,,http://pbs.twimg.com/profile_images/772732863259213824/9kHkaBzt_normal.jpg,StefanyMerriman,107,False,772731397173805056,human
Sat Sep 03 13:56:03 +0000 2016,True,False,"Wen the world tells youto give up, hope whispes one more time...",129,0,0,False,772070655726653442,en,,,http://pbs.twimg.com/profile_images/772072321678999552/nKv88e-Y_normal.jpg,larrymarco811,259,False,772070655726653442,human
Wed Jul 28 15:28:50 +0000 2010,False,False,"President, CIO Circle Squared Alternative Investments LLC. Reinventing the way high net worth individuals & their advisors invest. Enter the Circle  @CSQalts",677,1377,1986,False,171952934,en,NJ/ NY,http://abs.twimg.com/images/themes/theme6/bg.gif,http://pbs.twimg.com/profile_images/840228161510072321/O4WhCLdl_normal.jpg,JeffreySica,7841,False,171952934,human
Sat Aug 06 15:44:29 +0000 2011,False,False,15  irish  follow me,2354,105,353,False,349719989,en,Ireland ,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/488444311659618304/kI38GJOr_normal.jpeg,clionaryan98,3324,False,349719989,bot
Sat Jul 28 02:23:56 +0000 2012,False,False,Not bad,10,96,0,True,721314229,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/521127029626793984/zcno5yPd_normal.jpeg,bobbyelnino,117,False,721314229,human
Sat Jul 18 12:47:02 +0000 2009,False,False,,2449,235,372,False,57924370,en,Singapore,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1433448747/avatar_normal.JPEG,MrJamesRainier,21262,False,57924370,human
Wed Jul 29 01:29:46 +0000 2009,False,False,"3Mer, Local Guide, Gopher, marathoner, and lover of all things bread",546,156,324,True,61077458,en,St. Paul,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/928017080548331522/5d_7l-sC_normal.jpg,eglaubke,780,False,61077458,human
Mon Jun 19 18:07:58 +0000 2017,True,False,Ngobrolin apa aja yang seru - seruuuu....... :D,361,0,0,False,876864146989383680,en,,,http://pbs.twimg.com/profile_images/876868397316935681/bLFbiWpi_normal.jpg,twanasingh2521,483,False,876864146989383680,bot
Sat Apr 17 23:05:42 +0000 2010,False,False,"A believer in mind, a dreamer at heart, a native of fiction, and a stranger to reality. Not too old, not too young, just LEGAL ;)",3619,149,354,True,134263983,en,Zamboanga,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/518799718806089728/CnEjbq87_normal.jpeg,justcallmeCN,5421,False,134263983,bot
Sun Oct 23 20:48:19 +0000 2011,True,False,,748,3,0,False,396832271,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1603240953/Photo_00023_normal.jpg,HannahAvery2,1048,False,396832271,bot
Thu Mar 12 05:11:55 +0000 2009,True,False,,1817,32,143,False,23902714,en,"Colorado Springs, CO",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/948763552998817793/IpnJBfwI_normal.jpg,syvenac,2248,False,23902714,human
Sat Apr 16 11:12:38 +0000 2011,False,False,hi&bi,8439,337,254,True,283003015,en,Pélem - Tegalrejo,http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/1119600938488983552/7NyZYI70_normal.jpg,indi_wd,8496,False,283003015,human
Sat Jul 08 18:59:58 +0000 2017,True,False,,234,0,0,False,883762601678819331,en,,,http://pbs.twimg.com/profile_images/883766139549085698/bWwo79UL_normal.jpg,almetaposchet21,308,False,883762601678819331,bot
Mon Sep 22 19:53:08 +0000 2008,False,False,,631,4,0,False,16408746,en,Poland,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/60527070/2ezp6c0_th_normal.gif,tecktonikbitch,953,False,16408746,bot
Fri Mar 01 03:14:33 +0000 2013,False,False,"Business consultant, Holistic lifestyle coach, contemporary international Pilates instructor. Here to inspire you to live, be & feel your best - Kind Inside",2925,139,137,False,1228911451,da,"London, UK",http://abs.twimg.com/images/themes/theme13/bg.gif,http://pbs.twimg.com/profile_images/635386109359468544/2Uij-AUI_normal.jpg,MarieKNielsen,5227,False,1228911451,bot
Fri Aug 20 18:30:45 +0000 2010,True,False,K-9 Assessoria Esportiva,753,11,0,True,180875799,en,PORTO ALEGRE/RS,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/378800000702370505/a62f66725995af5632fe43110ecbd87b_normal.png,JRKKILA,1079,False,180875799,bot
Sat May 14 15:36:12 +0000 2011,True,False,"Hhiiiiiiiiii Im Whisper, Book Worm. I Love Wattpad &",2293,38,0,False,298585488,en,united states !,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/493226218737500160/lv8BubEt_normal.jpeg,Whispeyy_Lovee,3441,False,298585488,bot
Thu Apr 02 05:58:34 +0000 2009,True,False,"Two Johnsons Mobile Detailing, LLC. Lifting As We Climb IG:LarryTheCarWashGuy #OmegaPsiPhi",1048,1225,305,True,28291682,en,Atlanta ,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/587664355065335808/3c16sm7T_normal.jpg,CarWashGuyLarry,18862,False,28291682,human
Mon Aug 07 01:30:39 +0000 2017,True,False,содаю укашени,88,0,0,False,894370166791839745,en,,,http://pbs.twimg.com/profile_images/894386466196832256/VZ7ZjHEM_normal.jpg,qsircsdeqwefc91,127,False,894370166791839745,human
Sun Jan 17 05:35:21 +0000 2016,False,False,Needs tab rehab.,2364,15,24,False,4820306248,en,"Knoxville, TN",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/688598873443569664/_goYln_Z_normal.jpg,Colorsyn,3259,False,4820306248,bot
Sat Feb 13 17:11:35 +0000 2016,True,False,,844,24,93,False,4902870211,en,,,http://pbs.twimg.com/profile_images/698555722846449664/1r9Kcn-r_normal.jpg,spgillund,1101,False,4902870211,bot
Sun Jun 05 04:25:13 +0000 2011,True,False,"futures studies, integral theory, philosophy, ecology, global consciousness, cyber-based direct democracy",445,81,113,True,311257620,en,Seoul,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1382354656/DSCF1507_normal.JPG,Dynamorg,733,False,311257620,human
Sun Sep 04 18:39:00 +0000 2016,True,False,"EveryGirlIsBeautiful, every girl eeds to know that they are beautiful & To the ladies: Smile shawty because your, amazing & undescrible :)GrlRespect",42,1,0,False,772504251448848389,en,,,http://pbs.twimg.com/profile_images/772505280265551873/4OG_Glqc_normal.jpg,Kaylaborden806E,118,False,772504251448848389,human
Sun Aug 21 07:33:46 +0000 2011,True,False,,2086,0,0,False,359241922,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/839258617278840834/0D1n4_nS_normal.jpg,Not_Active_X,2743,False,359241922,bot
Sun Sep 04 18:58:45 +0000 2016,True,False,"belibeand little monster † follow me, don't be such a holy fool.",60,1,0,False,772509220335910912,en,,,http://pbs.twimg.com/profile_images/772511099505807360/YIeupvMK_normal.jpg,MetalMaren,137,False,772509220335910912,human
Fri Apr 07 20:53:59 +0000 2017,True,False,Making money investing. Martin-berthelot principles: of all possible committee reactions to any given agenda item,35,0,22,False,850451609826058241,en,Chula Vista,,http://pbs.twimg.com/profile_images/856616099181240320/akC37ns2_normal.jpg,bULB2b0e5N4LyGr,574,False,850451609826058241,bot
Sat Dec 31 05:34:56 +0000 2011,True,False,,1114,12,79,False,451223310,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1725534671/image_normal.jpg,yqliguo,1687,False,451223310,bot
Wed Sep 22 18:54:48 +0000 2010,False,False,enamorada de la vida..,2381,32,20,False,193819439,es,,http://abs.twimg.com/images/themes/theme5/bg.gif,http://pbs.twimg.com/profile_images/1553419548/164836_1755946016993_1189244059_2032534_649836_n_normal.jpg,luzquinteros7,3264,False,193819439,bot
Wed Jun 21 11:45:13 +0000 2017,True,False,"اللهم ماكان لك من قو عليه فأغفرها وتجاوز عنها فأنه لايغفر الذنوب غيرك
دعائم له وانشرو التغريدات
جزاكم الله خيرا",128,0,0,False,877492597299851266,en,,,http://pbs.twimg.com/profile_images/879512720739110913/1_y-428G_normal.jpg,uryprozxbi1539,805,False,877492597299851266,bot
Fri May 17 08:29:31 +0000 2013,False,True,,2111,68,145,False,1435094443,es,,http://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,a_uhffg,3263,False,1435094443,bot
Fri Jul 15 17:58:55 +0000 2011,False,False,i can babble a little,29,55,0,True,336069232,en,malaysia,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1616037173/image_normal.jpg,shwuyiNg_,277,False,336069232,human
Sun Aug 26 22:29:53 +0000 2012,True,False,,1387,4,2,False,783314911,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2547211187/uxwjetxx6x3yxiph5gw2_normal.jpeg,Gatesak,2058,False,783314911,bot
Tue Sep 20 18:57:43 +0000 2011,False,False,"Float like my jumper wet, sting like a bumblebee.",14295,1031,501,True,376936261,en,"Louisville, KY",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1127909926028886021/a_cwPJAW_normal.jpg,e_buckets,46100,False,376936261,human
Sat Sep 07 10:05:42 +0000 2013,True,False,,1292,4,14,False,1744729766,zh-CN,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1070962762300383233/uAkPgvNd_normal.jpg,119_tony,1832,False,1744729766,bot
Thu Oct 25 04:12:17 +0000 2012,False,False,I tell it like it is when it needs to be told.,11687,380,359,True,903174378,en,,http://abs.twimg.com/images/themes/theme4/bg.gif,http://pbs.twimg.com/profile_images/1121639890733551617/T4GmxH_J_normal.jpg,alysssaespinoza,11159,False,903174378,human
Sun Apr 03 12:48:52 +0000 2011,False,False,,2997,175,929,True,276477936,es,España ,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/946512373808074752/xif3Dde3_normal.jpg,pablodesaavedra,6897,False,276477936,human
Sun Dec 11 04:03:43 +0000 2016,True,False,You can not FATOM the I amount of fucks I do not give about what you think of me.I'm the most Impertinent sweetheart you'll ever meet. TeamArmy VikingsNati,390,0,0,False,807797987095126016,en,,,http://pbs.twimg.com/profile_images/904778981991436288/8ZBaRZlp_normal.jpg,flynn_lashaunda,758,False,807797987095126016,human
Sun Nov 06 11:46:19 +0000 2016,True,False,teamakers teamnygiants teamchiagocubs teamfollowbak,81,0,0,False,795230831266643972,en,,,http://pbs.twimg.com/profile_images/795232522351185922/8rVWgG6f_normal.jpg,ashlie_ortu,176,False,795230831266643972,human
Wed Jul 04 15:18:58 +0000 2012,True,False,,3262,48,0,False,626541640,fr,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/504063414449475584/86nEa3I6_normal.jpeg,abracadabeajssk,5434,False,626541640,bot
Mon May 04 23:19:49 +0000 2009,True,False,,3603,89,683,True,37790416,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/859625739565637636/UYq7ebdr_normal.jpg,Lewishamf1,1274,False,37790416,human
Tue Mar 17 20:23:47 +0000 2009,True,False,✨ ♏️💜 ✨ (preferred pronouns: she/her/hers) CashApp: $BriannaMonae12,3613,377,532,False,24947031,en,"In my own little world,CA",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1129632223496294400/vfDU_dzS_normal.jpg,BriannaMonae,97517,False,24947031,human
Wed Apr 17 17:08:22 +0000 2013,True,False,I'm broke babyyy,14146,273,269,True,1359888468,en,joggin towards the bag ya digg,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1119368938427756544/Jf_Yu9lr_normal.jpg,ethanroque_,22592,False,1359888468,human
